scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/sonarqube:latest,AGGREGATE,bare-containerd,1789248455874,1789248516703,60829,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-qkwkg,bare-containerd,1789248516721,1789248533865,17144,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-xwpkv,bare-containerd,1789248516721,1789248533927,17206,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-8gn6t,bare-containerd,1789248516719,1789248533956,17237,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-x5sp9,bare-containerd,1789248516721,1789248533964,17243,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-8mxlh,bare-containerd,1789248516719,1789248534036,17317,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-htqn5,bare-containerd,1789248516720,1789248534677,17957,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-lnp5h,bare-containerd,1789248516720,1789248534985,18265,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-s4rrz,bare-containerd,1789248516720,1789248535801,19081,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-89tdq,bare-containerd,1789248516718,1789248536212,19494,0
pr18,recreate,riid/jenkins/jenkins:latest,riid-vdm5j,bare-containerd,1789248516721,1789248536974,20253,0
pr18,recreate,riid/jenkins/jenkins:latest,AGGREGATE,bare-containerd,1789248516711,1789248536982,20271,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-8mxlh,bare-containerd,1789248536998,1789248545372,8374,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-8gn6t,bare-containerd,1789248536998,1789248545674,8676,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-vdm5j,bare-containerd,1789248536999,1789248545778,8779,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-s4rrz,bare-containerd,1789248536998,1789248545779,8781,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-x5sp9,bare-containerd,1789248536999,1789248545824,8825,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-89tdq,bare-containerd,1789248536998,1789248545886,8888,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-qkwkg,bare-containerd,1789248536998,1789248545943,8945,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-htqn5,bare-containerd,1789248536999,1789248545979,8980,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-xwpkv,bare-containerd,1789248536999,1789248546312,9313,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,riid-lnp5h,bare-containerd,1789248536998,1789248546443,9445,0
pr18,recreate,riid/istio/proxyv2:1.31.0-rc.4-debug,AGGREGATE,bare-containerd,1789248536990,1789248546451,9461,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-lnp5h,bare-containerd,1789248546469,1789248561871,15402,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-qkwkg,bare-containerd,1789248546469,1789248562160,15691,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-8mxlh,bare-containerd,1789248546469,1789248562160,15691,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-xwpkv,bare-containerd,1789248546471,1789248562212,15741,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-htqn5,bare-containerd,1789248546468,1789248562314,15846,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-s4rrz,bare-containerd,1789248546469,1789248562433,15964,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-vdm5j,bare-containerd,1789248546470,1789248562440,15970,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-8gn6t,bare-containerd,1789248546469,1789248562453,15984,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-89tdq,bare-containerd,1789248546469,1789248562467,15998,0
