scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-gws98,riid-porto,1789309820435,1789309828331,7896,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-mlmw7,riid-porto,1789309820436,1789309828366,7930,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-c6n52,riid-porto,1789309820435,1789309828456,8021,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-gv2bx,riid-porto,1789309820435,1789309828553,8118,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-rrxlm,riid-porto,1789309820436,1789309828580,8144,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-hns2k,riid-porto,1789309820436,1789309828583,8147,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,AGGREGATE,riid-porto,1789309820430,1789309828589,8159,0
pr18,recreate,riid/apache/airflow:latest,riid-gv2bx,riid-porto,1789309828599,1789309854952,26353,0
pr18,recreate,riid/apache/airflow:latest,riid-dkn5w,riid-porto,1789309828598,1789309855412,26814,0
pr18,recreate,riid/apache/airflow:latest,riid-gws98,riid-porto,1789309828599,1789309855844,27245,0
pr18,recreate,riid/apache/airflow:latest,riid-8q4dw,riid-porto,1789309828598,1789309856017,27419,0
pr18,recreate,riid/apache/airflow:latest,riid-mlmw7,riid-porto,1789309828599,1789309856386,27787,0
pr18,recreate,riid/apache/airflow:latest,riid-ztqxn,riid-porto,1789309828599,1789309856388,27789,0
pr18,recreate,riid/apache/airflow:latest,riid-hnvj7,riid-porto,1789309828599,1789309856868,28269,0
pr18,recreate,riid/apache/airflow:latest,riid-rrxlm,riid-porto,1789309828599,1789309856868,28269,0
pr18,recreate,riid/apache/airflow:latest,riid-hns2k,riid-porto,1789309828599,1789309856968,28369,0
pr18,recreate,riid/apache/airflow:latest,riid-c6n52,riid-porto,1789309828598,1789309857383,28785,0
pr18,recreate,riid/apache/airflow:latest,AGGREGATE,riid-porto,1789309828593,1789309857389,28796,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-hnvj7,riid-porto,1789309857400,1789309885439,28039,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-gv2bx,riid-porto,1789309857399,1789309885504,28105,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-8q4dw,riid-porto,1789309857399,1789309885745,28346,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-hns2k,riid-porto,1789309857399,1789309885747,28348,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-mlmw7,riid-porto,1789309857400,1789309886707,29307,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-c6n52,riid-porto,1789309857399,1789309887587,30188,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-rrxlm,riid-porto,1789309857399,1789309888920,31521,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-dkn5w,riid-porto,1789309857399,1789309889246,31847,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-gws98,riid-porto,1789309857399,1789309889674,32275,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-ztqxn,riid-porto,1789309857400,1789309891534,34134,0
pr18,recreate,riid/elasticsearch:9.5.2,AGGREGATE,riid-porto,1789309857393,1789309891539,34146,0
pr18,recreate,riid/nginx:latest,riid-ztqxn,riid-porto,1789309891551,1789309894446,2895,0
pr18,recreate,riid/nginx:latest,riid-mlmw7,riid-porto,1789309891551,1789309894704,3153,0
pr18,recreate,riid/nginx:latest,riid-rrxlm,riid-porto,1789309891551,1789309894924,3373,0
pr18,recreate,riid/nginx:latest,riid-dkn5w,riid-porto,1789309891550,1789309894938,3388,0
pr18,recreate,riid/nginx:latest,riid-hns2k,riid-porto,1789309891550,1789309895132,3582,0
pr18,recreate,riid/nginx:latest,riid-gv2bx,riid-porto,1789309891550,1789309895340,3790,0
pr18,recreate,riid/nginx:latest,riid-hnvj7,riid-porto,1789309891551,1789309895356,3805,0
pr18,recreate,riid/nginx:latest,riid-8q4dw,riid-porto,1789309891550,1789309895423,3873,0
pr18,recreate,riid/nginx:latest,riid-c6n52,riid-porto,1789309891550,1789309895533,3983,0
pr18,recreate,riid/nginx:latest,riid-gws98,riid-porto,1789309891550,1789309896049,4499,0
pr18,recreate,riid/nginx:latest,AGGREGATE,riid-porto,1789309891544,1789309896054,4510,0
pr18,recreate,riid/golang:latest,riid-gws98,riid-porto,1789309896064,1789309903256,7192,0
pr18,recreate,riid/golang:latest,riid-dkn5w,riid-porto,1789309896064,1789309903385,7321,0
pr18,recreate,riid/golang:latest,riid-hns2k,riid-porto,1789309896063,1789309903551,7488,0
pr18,recreate,riid/golang:latest,riid-hnvj7,riid-porto,1789309896064,1789309903909,7845,0
pr18,recreate,riid/golang:latest,riid-ztqxn,riid-porto,1789309896065,1789309904015,7950,0
pr18,recreate,riid/golang:latest,riid-rrxlm,riid-porto,1789309896065,1789309904212,8147,0
pr18,recreate,riid/golang:latest,riid-8q4dw,riid-porto,1789309896063,1789309904311,8248,0
pr18,recreate,riid/golang:latest,riid-mlmw7,riid-porto,1789309896063,1789309904433,8370,0
pr18,recreate,riid/golang:latest,riid-gv2bx,riid-porto,1789309896064,1789309904452,8388,0
pr18,recreate,riid/golang:latest,riid-c6n52,riid-porto,1789309896063,1789309904463,8400,0
pr18,recreate,riid/golang:latest,AGGREGATE,riid-porto,1789309896059,1789309904468,8409,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-mlmw7,riid-porto,1789309904480,1789309910232,5752,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-c6n52,riid-porto,1789309904479,1789309910362,5883,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-ztqxn,riid-porto,1789309904480,1789309910453,5973,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-gws98,riid-porto,1789309904479,1789309910491,6012,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-hnvj7,riid-porto,1789309904480,1789309910546,6066,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-8q4dw,riid-porto,1789309904479,1789309910629,6150,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-rrxlm,riid-porto,1789309904479,1789309910643,6164,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-hns2k,riid-porto,1789309904479,1789309910709,6230,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-dkn5w,riid-porto,1789309904479,1789309910795,6316,0
pr18,recreate,riid/fluent/fluent-bit:latest,riid-gv2bx,riid-porto,1789309904479,1789309911349,6870,0
pr18,recreate,riid/fluent/fluent-bit:latest,AGGREGATE,riid-porto,1789309904474,1789309911355,6881,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-8q4dw,riid-porto,1789309911366,1789309917695,6329,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-ztqxn,riid-porto,1789309911367,1789309917795,6428,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-gv2bx,riid-porto,1789309911366,1789309918012,6646,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-hns2k,riid-porto,1789309911366,1789309918200,6834,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-c6n52,riid-porto,1789309911366,1789309918200,6834,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-mlmw7,riid-porto,1789309911367,1789309918300,6933,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-gws98,riid-porto,1789309911367,1789309918351,6984,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-dkn5w,riid-porto,1789309911367,1789309918403,7036,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-hnvj7,riid-porto,1789309911366,1789309918752,7386,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,riid-rrxlm,riid-porto,1789309911367,1789309918964,7597,0
pr18,recreate,riid/newrelic/infrastructure-bundle:latest,AGGREGATE,riid-porto,1789309911361,1789309918970,7609,0
pr18,recreate,riid/ruby:latest,riid-8q4dw,riid-porto,1789309918979,1789309922452,3473,0
pr18,recreate,riid/ruby:latest,riid-ztqxn,riid-porto,1789309918980,1789309922560,3580,0
pr18,recreate,riid/ruby:latest,riid-c6n52,riid-porto,1789309918980,1789309922619,3639,0
pr18,recreate,riid/ruby:latest,riid-hnvj7,riid-porto,1789309918980,1789309922664,3684,0
pr18,recreate,riid/ruby:latest,riid-rrxlm,riid-porto,1789309918981,1789309922767,3786,0
pr18,recreate,riid/ruby:latest,riid-dkn5w,riid-porto,1789309918980,1789309922797,3817,0
pr18,recreate,riid/ruby:latest,riid-gws98,riid-porto,1789309918980,1789309922850,3870,0
pr18,recreate,riid/ruby:latest,riid-mlmw7,riid-porto,1789309918981,1789309922906,3925,0
pr18,recreate,riid/ruby:latest,riid-gv2bx,riid-porto,1789309918980,1789309923362,4382,0
pr18,recreate,riid/ruby:latest,riid-hns2k,riid-porto,1789309918979,1789309923385,4406,0
pr18,recreate,riid/ruby:latest,AGGREGATE,riid-porto,1789309918975,1789309923391,4416,0
# registry_tx_bytes_before:	275459569707
# registry_tx_bytes_after:	288412437175
# registry_tx_bytes_delta:	12952867468
