scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-mczdj,dfinit-podman,1789234119747,1789234129988,10241,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-dnkfh,dfinit-podman,1789234119747,1789234130077,10330,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-krbwf,dfinit-podman,1789234119748,1789234130125,10377,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-js6sz,dfinit-podman,1789234119748,1789234130280,10532,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-pvt96,dfinit-podman,1789234119748,1789234130450,10702,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-bzbgm,dfinit-podman,1789234119747,1789234130991,11244,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,AGGREGATE,dfinit-podman,1789234119742,1789234130996,11254,0
pr18,recreate,riid/apache/airflow:latest,riid-5nhrm,dfinit-podman,1789234131007,1789234162210,31203,0
pr18,recreate,riid/apache/airflow:latest,riid-bzbgm,dfinit-podman,1789234131007,1789234162611,31604,0
pr18,recreate,riid/apache/airflow:latest,riid-5cxnr,dfinit-podman,1789234131007,1789234162710,31703,0
pr18,recreate,riid/apache/airflow:latest,riid-mczdj,dfinit-podman,1789234131007,1789234163382,32375,0
pr18,recreate,riid/apache/airflow:latest,riid-z58c6,dfinit-podman,1789234131007,1789234163824,32817,0
pr18,recreate,riid/apache/airflow:latest,riid-js6sz,dfinit-podman,1789234131006,1789234164681,33675,0
pr18,recreate,riid/apache/airflow:latest,riid-56m79,dfinit-podman,1789234131006,1789234164825,33819,0
